Ligand_ID;Run_ID;boltz_cif_file;boltz_confidence_file;Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
918;4;cxcr4_ligand_918_run_4_model_0.cif;confidence_cxcr4_ligand_918_run_4_model_0.json;CHEMBL3902240;;;3245.89;;;23;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc2cc3ccccc3cc2c1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';48.0;nM;7.32;;;UO_0000065;2.25;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;48.0
919;0;cxcr4_ligand_919_run_0_model_0.cif;confidence_cxcr4_ligand_919_run_0_model_0.json;CHEMBL3912645;;;3081.73;;;11;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC(CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';137.0;nM;6.86;;;UO_0000065;2.23;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;137.0
919;1;cxcr4_ligand_919_run_1_model_0.cif;confidence_cxcr4_ligand_919_run_1_model_0.json;CHEMBL3912645;;;3081.73;;;11;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC(CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';137.0;nM;6.86;;;UO_0000065;2.23;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;137.0
919;2;cxcr4_ligand_919_run_2_model_0.cif;confidence_cxcr4_ligand_919_run_2_model_0.json;CHEMBL3912645;;;3081.73;;;11;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC(CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';137.0;nM;6.86;;;UO_0000065;2.23;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;137.0
919;3;cxcr4_ligand_919_run_3_model_0.cif;confidence_cxcr4_ligand_919_run_3_model_0.json;CHEMBL3912645;;;3081.73;;;11;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC(CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';137.0;nM;6.86;;;UO_0000065;2.23;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;137.0
919;4;cxcr4_ligand_919_run_4_model_0.cif;confidence_cxcr4_ligand_919_run_4_model_0.json;CHEMBL3912645;;;3081.73;;;11;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC(CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';137.0;nM;6.86;;;UO_0000065;2.23;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;137.0
920;0;cxcr4_ligand_920_run_0_model_0.cif;confidence_cxcr4_ligand_920_run_0_model_0.json;CHEMBL3914095;;;3012.62;;;10;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';300.0;nM;6.52;;;UO_0000065;2.17;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;300.0
920;1;cxcr4_ligand_920_run_1_model_0.cif;confidence_cxcr4_ligand_920_run_1_model_0.json;CHEMBL3914095;;;3012.62;;;10;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';300.0;nM;6.52;;;UO_0000065;2.17;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;300.0
920;2;cxcr4_ligand_920_run_2_model_0.cif;confidence_cxcr4_ligand_920_run_2_model_0.json;CHEMBL3914095;;;3012.62;;;10;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';300.0;nM;6.52;;;UO_0000065;2.17;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;300.0
920;3;cxcr4_ligand_920_run_3_model_0.cif;confidence_cxcr4_ligand_920_run_3_model_0.json;CHEMBL3914095;;;3012.62;;;10;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';300.0;nM;6.52;;;UO_0000065;2.17;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;300.0
920;4;cxcr4_ligand_920_run_4_model_0.cif;confidence_cxcr4_ligand_920_run_4_model_0.json;CHEMBL3914095;;;3012.62;;;10;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';300.0;nM;6.52;;;UO_0000065;2.17;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;300.0
921;0;cxcr4_ligand_921_run_0_model_0.cif;confidence_cxcr4_ligand_921_run_0_model_0.json;CHEMBL3942093;;;3005.63;;;9;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';230.0;nM;6.64;;;UO_0000065;2.21;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;230.0
921;1;cxcr4_ligand_921_run_1_model_0.cif;confidence_cxcr4_ligand_921_run_1_model_0.json;CHEMBL3942093;;;3005.63;;;9;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';230.0;nM;6.64;;;UO_0000065;2.21;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;230.0
921;2;cxcr4_ligand_921_run_2_model_0.cif;confidence_cxcr4_ligand_921_run_2_model_0.json;CHEMBL3942093;;;3005.63;;;9;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';230.0;nM;6.64;;;UO_0000065;2.21;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;230.0
921;3;cxcr4_ligand_921_run_3_model_0.cif;confidence_cxcr4_ligand_921_run_3_model_0.json;CHEMBL3942093;;;3005.63;;;9;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';230.0;nM;6.64;;;UO_0000065;2.21;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;230.0
921;4;cxcr4_ligand_921_run_4_model_0.cif;confidence_cxcr4_ligand_921_run_4_model_0.json;CHEMBL3942093;;;3005.63;;;9;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';230.0;nM;6.64;;;UO_0000065;2.21;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;230.0
922;0;cxcr4_ligand_922_run_0_model_0.cif;confidence_cxcr4_ligand_922_run_0_model_0.json;CHEMBL3922941;;;3071.69;;;4;CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCCCC[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(=O)O;IC50;'=';353.0;nM;6.45;;;UO_0000065;2.1;;;;0;CHEMBL3860433;Displacement of [125I]-CXCL12 from HA-tagged human recombinant CXCR4 expressed in HEK293 cells incubated for 1 hr by gamma-radiation counting analysis;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL2107;C-X-C chemokine receptor type 4;Homo sapiens;SINGLE PROTEIN;CHEMBL3860039;1;Scientific Literature;J Med Chem;2016.0;CHEMBL3307715;;;;353.0
